Tweet_number,rawContent,timestamp,ID,replyCount,retweetCount,likeCount
793,"Trump reveals secret location of seal team and uses troops as a MAGA cap signing, political event. Trump's very first visit to troops in Iraq ends in shambles https://t.co/J5bVzKxBVM",2018-12-27 16:38:59+00:00,1.08E+18,149,394,703
794,"Re: multiple foreign intel agencies now independently confirming that Cohen was in Prague when Steele's dossier says he was, now imagine if we *also* had multiple intel agencies independently confirming the Kremlin has compromising tapes of Trump

Oh wait we do and one is the CIA",2018-12-27 16:22:23+00:00,1.08E+18,185,3911,11503
795,"If he simply becomes another keep-our-head-down Republican, he’ll be no different than the other GOP placeholders who think their job is to do what President Trump and/or Senate Majority Leader Mitch McConnell (R-Ky.) tell them to do. https://t.co/545wFPD0uR",2018-12-27 16:19:36+00:00,1.08E+18,187,195,678
796,"CNN’s negative coverage of President Trump’s visit to troops overseas is a perfect of example of why people hate the media. 

CNN cannot say one positive thing about this President. They are FAKE news.",2018-12-27 16:05:59+00:00,1.08E+18,705,4195,15527
797,Trump will lie about anything to anyone. He doesn't recognize the idea of truth.,2018-12-27 16:01:03+00:00,1.08E+18,90,466,1740
798,"A man in his kitchen in England peered out his window, spotted a trail of smoke in the sky, snapped a photo, realized it was Air Force One... and Trump's secret trip to Iraq was known 'round the world -- @NoahGrayCNN with the deets https://t.co/kfPYNHjBNQ",2018-12-27 15:29:00+00:00,1.08E+18,177,1372,3540
799,Imagine being so desperate to own Trump that you try to get the troops in trouble on Christmas. Sick people.,2018-12-27 15:27:54+00:00,1.08E+18,348,1736,6936
800,".@BetoORourke continues to lead at the border over Christmas. 

Watch this short interview where he demonstrates how to treat people with compassion. 

Compare this to Trump and the broader Republican Party; this is the type of leadership we need. https://t.co/1ZbEOrVFz5",2018-12-27 15:27:53+00:00,1.08E+18,90,976,2889
801,Trump's lawyers are using the government shutdown to ask for a delay in a court case over claims that he's illegally profiting from business his D.C. hotel does with foreign countries. https://t.co/fdwPjgAhOp,2018-12-27 15:25:02+00:00,1.08E+18,132,669,919
802,"Turkey suspends 2 TV channels for what Erdogan saw as being critical comments against him. Criminal charges are also being weighed against the actors who made the comments. 
These are the dictators Trump admires while pushing our allies aside https://t.co/uIwiWOEOzn",2018-12-27 15:20:40+00:00,1.08E+18,173,2592,3364
803,"Trump’s DHS Secretary Shockingly Blames ‘Parents’ And ‘Open Borders’ Advocates For Child Deaths

https://t.co/SXqzKIAS7M",2018-12-27 15:16:16+00:00,1.08E+18,483,605,824
804,"Trump’s Strange New Claim: Federal Workers Hurt By Shutdown Are Mostly Democrats

https://t.co/jL4d17SeWw",2018-12-27 15:15:44+00:00,1.08E+18,465,405,883
805,Whoa. These shutdown workers work for the FBI &amp; TSA (not GOP or DNC). They signed up to protect us &amp; work for America regardless of party: Trump claims without evidence that ‘most of the people not getting paid’ in partial government shutdown are Democrats https://t.co/716V6r2jdv,2018-12-27 15:12:17+00:00,1.08E+18,954,4144,11550
806,"This is a very smart, well-reasoned analysis —&gt;When Trump took office, some worried he would kill the global trading system. He hasn’t. Instead, he split it in two—one for allies, another for China https://t.co/AoYZsxGNbj",2018-12-27 15:00:50+00:00,1.08E+18,126,1022,3657
807,Im guessing Seal Team 5 will be moved to a new mission since Trump used them in a photo op endangering what ever mission they were on.,2018-12-27 14:59:28+00:00,1.08E+18,70,210,965
808,"Here, CNN asks if troops serving in a war zone on Christmas should be disciplined for having Trump sign 'Trump 2020' gear.

Is there any line of questioning beneath CNN? https://t.co/dc4UU3Chyc",2018-12-27 14:47:05+00:00,1.08E+18,2786,2110,6613
809,"Former President Barack Obama was the winner among men for the 11th consecutive year. President Trump ranked second for the 4th year in a row.

Most admired man (percent mentioning):
-Barack Obama (19%)
-Donald Trump (13%)
-George W. Bush (2%)
-Pope Francis (2%) https://t.co/T8jVDupTKH",2018-12-27 14:46:12+00:00,1.08E+18,406,825,2523
810,"A woman other than Hillary Clinton was named by Americans as the woman they admire most for the first time in 17 years, according to @Gallup.

Most admired woman (percent mentioning):
-Michelle Obama (15%)
-Oprah Winfrey (5%)
-Hillary Clinton (4%)
-Melania Trump (4%) https://t.co/OBKhZU37l6",2018-12-27 14:45:09+00:00,1.08E+18,550,841,2936
811,"Trump's SECRETARY OF STATE, America's chief diplomat, said ""We will continue to fight these battles, it is a never ending struggle... until the Rapture."" Holy shit. https://t.co/M727uMoq4w",2018-12-27 14:37:36+00:00,1.08E+18,3313,8909,17745
812,"Calm down, everyone. Trump just exposed the location and identities of Navy Seal Team 5 on Twitter. It’s not like he did something really dangerous like use a private email server while female.",2018-12-27 14:34:42+00:00,1.08E+18,172,5594,25782
813,".@MaddowBlog: Even in Iraq, President Trump can’t bring himself to tell the troops the truth. https://t.co/7eA6M1Lsgx",2018-12-27 14:30:08+00:00,1.08E+18,160,521,1153
814,"President Donald Trump told troops in Iraq on Wednesday That he gave them A 10% pay raise And That it was their first pay raise in more than 10 years

FACT: The pay raise is 2.6% Not 10% And The military has received a raise for more than 30 years 

Why does Trump LIE LIKE THIS?",2018-12-27 14:24:18+00:00,1.08E+18,465,2240,4424
815,"So lets sum up Trumps trip to see the troops

He stayed for what? 10 minutes and turned it into a political rally. 

He outed a Navy Seal Team on his Twitter

He lied to the troops about pay increases.  #MAGA 

And...Why the fuck is Melanoma wearing sunglasses in the dark? https://t.co/PgFkjbTS6R",2018-12-27 14:21:30+00:00,1.08E+18,706,1119,2848
816,"Trump claims without evidence that ""most of the people not getting paid"" in partial government shutdown are Democrats https://t.co/Ilfdr5ExS0",2018-12-27 14:20:07+00:00,1.08E+18,1215,843,1442
817,"Melania Trump became the first @FLOTUS to visit a combat zone since 1969. 
#MAGA #tcot #FoxNews #ThursdayMotivation #ThursdayThoughts #Iraq https://t.co/1iKJXe7ELw",2018-12-27 14:17:37+00:00,1.08E+18,158,1219,2334
818,"'Hey, can ya believe this!? Me wearing military clothes? ME?! A draft-dodging COWARD!? Talk about 'suckers'!"" #Trump https://t.co/NCiCsl94Xa",2018-12-27 14:04:00+00:00,1.08E+18,142,481,1991
819,Watch: Why Trump is considered our National Security Threat. He doesn’t believe in our America.,2018-12-27 13:53:20+00:00,1.08E+18,188,3337,8629
820,"Trump misleads about military pay raises again
https://t.co/Vwor4RH1Sl",2018-12-27 13:47:23+00:00,1.08E+18,1293,2479,7415
821,"Guys:

Chill with the “OMG Trump revealed covert SEALs thing.”

He didn’t. It’s fine.

Team 5 is a white (not classified) unit, whose department with Combined Joint Special Operations Task Force Iraq (CJSOTF-I) is mostly-public knowledge.",2018-12-27 13:46:37+00:00,1.08E+18,114,478,1905
822,". “I used to think Trump was an 11-year-old, an undeveloped schoolyard bully. I was off by about ten years. His needs are more primitive, an infantile hunger for approval and praise, a craving that can never be satisfied.""
 https://t.co/VOiOJIB4n1",2018-12-27 13:46:13+00:00,1.08E+18,68,778,2443
823,"Trump said he was concerned about Melania’s safety in Iraq.

Please.

He took her in case he needed a human shield.",2018-12-27 13:34:41+00:00,1.08E+18,494,1756,8535
824,".@JoeNBC: ""We should also be concerned that Mr. Trump once again used a captive audience of American heroes to push his unpopular domestic agenda.""

https://t.co/8BQxxZw2Hd",2018-12-27 13:30:10+00:00,1.08E+18,545,958,3032
825,"This man is a habitual liar.
Everything from casino bonds and Trump University degrees to collaboration with the Russians and military pay raises. He can’t stop lying.
Impeach him.

https://t.co/BkFJYHgdXv",2018-12-27 13:23:00+00:00,1.08E+18,547,4012,12716
826,"With “The Apprentice,” the TV producer Mark Burnett mythologized Donald Trump—then a floundering D-lister—as the ultimate titan, paving his way to the Presidency: https://t.co/swUGd9zJzE https://t.co/9uqiW8Qciu",2018-12-27 13:20:53+00:00,1.08E+18,138,605,1042
827,"President Trump tweeted that ""most of the people not getting paid are Democrats,"" as the government shutdown entered its sixth day. https://t.co/vagbu5FGdY",2018-12-27 13:16:30+00:00,1.08E+18,1095,512,676
828,Trump chooses a Secretary of Defense like he chooses the guy who purchases carpets for his hotels.,2018-12-27 13:10:43+00:00,1.08E+18,171,1236,4685
829,"Barack Obama,
You still haven't answered my question.
You told us that we could not even contain ISIS and that it'd take 20 yrs to defeat them. President Trump, w same military you had, defeated them in 9 months. If not to deliberately let ISIS expand, why did you lie to us?",2018-12-27 13:06:48+00:00,1.08E+18,363,2090,3801
830,These clowns want America to fail just to satisfy their Trump Derangement Syndrome. They want a recession and they want Americans to suffer. Never forget that. https://t.co/MDiYxLqqGL,2018-12-27 12:59:21+00:00,1.08E+18,114,530,1280
831,"President Trump tweeted that ""most of the people not getting paid are Democrats,"" as the government shutdown entered its sixth day. https://t.co/nUrZIjphox",2018-12-27 12:49:06+00:00,1.08E+18,972,510,724
832,"Trump to the troops on pay raises:
“You haven't gotten one in more than 10 years... I got you a big one.""

“They said, ‘You know, we could make it smaller’... I said, ‘No. Make it 10%. Make it more than 10%’.”

They’ve had a raise every year.

This year it’s 2.6%",2018-12-27 12:46:55+00:00,1.08E+18,189,1389,2818
833,"The daughters of a foot doctor based in Queens say their father came to Donald Trump's aid with a diagnosis of bone spurs during the Vietnam draft. ""I know it was a favor,"" said one daughter. https://t.co/Tw0e19hYSQ",2018-12-27 12:46:03+00:00,1.08E+18,219,393,1027
834,"Pres Trump spent 3 hours in Iraq:
1) lied about 10% pay increase to troops
2) revealed classified identity of Navy SEALs
3) possibly violated rules against political activity on a military base
4) broke protocol by a visiting head of state by not going to meet Iraqi PM",2018-12-27 12:42:00+00:00,1.08E+18,616,7469,16355
835,"Trump administration says it had been 10 years since a child died in Border Patrol custody, now two just this month.

Why was this boy detained twice as long as allowed?

Why did it take two dead children for a CBP medical “surge”?

Latest, for @TODAYshow. https://t.co/TQ22QPvJ6N",2018-12-27 12:33:03+00:00,1.08E+18,105,1461,3185
836,"I am beginning to understand the frustrations of liberals and Democrats. Like what does it half to take. When you finally see MAGA and Trump for who they are, you see all of his con, and seriously, what does it have to take?",2018-12-27 12:32:08+00:00,1.08E+18,146,190,1158
837,"Great read &amp; takedown of another BS wapo hit piece. 

“can anyone reading those opening two sentences wonder why millions of Americans believe Donald Trump when he tells them that he can’t get a fair shake from the press?”

The Constant Spin Zone https://t.co/5UBNd3TdXw via @WSJ",2018-12-27 12:31:47+00:00,1.08E+18,1824,2844,11046
838,"Trump today: ""Do the Dems realize that most of the people not getting paid are Democrats?""

If they weren't before, they surely are now",2018-12-27 12:21:51+00:00,1.08E+18,843,5112,24607
839,Trump tells Dems that he'll hold their voters hostage until he gets his wall: 'Most of the people not getting paid are Democrats' https://t.co/IIo47xXPie,2018-12-27 12:16:09+00:00,1.08E+18,474,693,683
840,"Hey MSM:
OMG Stop calling trump “An Unconventional President” &amp; call him what he is a “Disgraced Mistake” and stop insulting Our intelligence!",2018-12-27 12:14:02+00:00,1.08E+18,134,1080,3866
841,And a reminder in case you missed this yesterday: President Donald Trump incorrectly told troops in Iraq on Wednesday that he gave them their first pay raise in more than 10 years -- a falsehood he has repeatedly told. https://t.co/XWyFnn3e6M,2018-12-27 12:12:18+00:00,1.08E+18,158,455,1158
842,"Taking a wrecking ball to decorum and institutions, Trump has changed, in ways both subtle and profound, how Washington works and how it is viewed by the rest of the nation and world.

“He’s dynamited the institution of the presidency” https://t.co/dS2zbFZvSI",2018-12-27 11:50:47+00:00,1.08E+18,322,760,1862
843,"Ret. Lt. Gen. @MarkHertling says President Trump signing MAGA hats during his trip to troops in Iraq was “over the top.” 

“It’s just not appropriate in front of a military audience,” he says about Trump discussing domestic politics during the visit. https://t.co/5CZln009mH https://t.co/TTcNQralS6",2018-12-27 11:24:41+00:00,1.08E+18,400,651,1450
844,People at table.’What brings you to Florida?’...”I do anti Trump stuff. Im going to drive a 12 foot inflatable rat around Palm Beach”.  Silence. https://t.co/JFDJEWyPg4,2018-12-27 11:21:09+00:00,1.08E+18,259,547,4894
845,"Three questions. 

Has Trump waited the longest time for a modern POTUS to visit deployed US troops?

Was it the shortest ever visit?

Will he now go to Mar-a-lago, to be treated like a king?

Whilst Federal staff still won't be paid...",2018-12-27 10:46:02+00:00,1.08E+18,142,776,2713
846,"Trump's lawyers are using the government shutdown to ask for a delay in a court case over claims that he is illegally profiting from business his Washington hotel does with foreign countries
https://t.co/MRsxzA27g1",2018-12-27 10:40:08+00:00,1.08E+18,610,3161,3933
847,"Trumps just landed in the States.
It's 5:30am and Melania is wearing sunglasses.
Is she worried we will see her without full makeup?
I really don't care, do you?",2018-12-27 10:35:50+00:00,1.08E+18,154,192,1508
848,"It is a difficult thing to admit you were wrong, and an even harder thing to admit you helped put a monster in charge of your country. The brains of Trump’s supporters will do mental gymnastics to justify their support of him. Cognitive dissonance is a powerful thing to overcome.",2018-12-27 08:21:27+00:00,1.08E+18,557,3772,17713
849,"In many ways 2018 has been a terrifying year. Trump, Duterte, Edogan, that nutjob in Brazil, Hungary, Kashoggi, Morrison, Brexit, no real action on climate change. In other ways amazing - Ardern, Ireland, Pelosi, Ocasio-Cortez, #Metoo, Democrats in Congress &amp; next year? Who knows",2018-12-27 08:01:05+00:00,1.08E+18,86,188,1066
850,"Trump set a horrible example and violated DoDD 1344.10 by engaging in campaign activities with the troops...again. Signing MAGA and Trump 2020 hats is a direct violation. Shame on all the commanders that let it happen, but especially the Commander in Chief.",2018-12-27 06:51:01+00:00,1.08E+18,130,1519,2888
851,"So CNN is now labeling Trump as ""the Grinch"" who stole Christmas from the troops in Iraq.

This of course comes after they spent an entire day railing on Trump for not visiting troops during Christmastime (even though it turned out he had a scheduled trip to Iraq) https://t.co/xWXnWSUyRC",2018-12-27 05:31:22+00:00,1.08E+18,145,182,846
852,Those commanding officers at trump’s photo op at Al Asad have to be the most ignorant commanders ever. Allowing trump to promote politics with his stupid hats is a violation of the Hatch Act and military protocol.,2018-12-27 05:28:10+00:00,1.08E+18,84,615,1365
853,I let loose on POTUS verbally to clear my head. Getting those emotions out of my system helps me avoid confusing Trump’s merely gross or bizarre behavior with criminal or impeachable conduct. Venting is therapeutic for me. People who hold it all in may just be fooling themselves,2018-12-27 05:24:43+00:00,1.08E+18,287,954,4702
854,"I get that Beto has a horrible record on the environment.

I get that Beto voted to deregulate banks.

I get that Beto voted with Trump way more than most Dems.

I get that Beto is backed by ThirdWay who want to kill Medicare4All.

He's still dreamy. 😍
#Beto2020LosingIsFine",2018-12-27 05:24:06+00:00,1.08E+18,72,419,1444
855,Democrats Devastated: Trump CAN Build the Wall Without Congressional Approval https://t.co/JGfDoZDCOh,2018-12-27 05:20:26+00:00,1.08E+18,219,1104,2975
856,"What a perfect exemplar of Trumpism and its followers; you think Trump is a hero because he went to Baghdad after 2 years of being raked over the coals by ugly coverage?

If your victory condition is that people like me made note of it, you need more fresh air.",2018-12-27 04:50:55+00:00,1.08E+18,134,507,3315
857,"A dear friend of mine - a healer, a mentor, a courageous warrior, a beautiful soul by every measure - found out cancer has metastasized throughout her lungs.

Her time is limited.

And yet Trump keeps on going, bloated by hate and spewing lies into the world.

Life is not fair.",2018-12-27 04:47:30+00:00,1.08E+18,302,452,4950
858,What is wrong with you people? He bashed Democrats while there &amp; then tweeted video revealing the location and identities of Navy Seals deployed on a covert special ops mission.  Trump could not even do a simple trip to support the troops right.  Have some standards.,2018-12-27 04:44:09+00:00,1.08E+18,96,892,2484
859,"For real though, crap like @CNN bashing troops for having #MAGA hats in their personal possessions is literally how we got Trump.",2018-12-27 04:34:38+00:00,1.08E+18,194,448,3575
860,President Trump incorrectly tells troops in Iraq that he gave them their first pay raise in more than 10 years — a false claim Trump's made before https://t.co/gnfpibUhsx https://t.co/KaFEy7b2OT,2018-12-27 04:24:09+00:00,1.08E+18,252,904,2583
861,"Not a happy Christmas for the Fake News. So far this week, each of the media’s 3 anti-Trump hit jobs have been spectacularly debunked. 
1. Trump told a little girl there’s no Santa, FALSE 
2. Stock market collapse, apocalypse cometh, FALSE
3. Trump didn’t visit the troops, FALSE",2018-12-27 04:22:32+00:00,1.08E+18,135,526,1435
862,"Speaking to troops, Trump took credit for a pay raise of more than 10 percent that he totally made up. https://t.co/2BU7Hv2YlD",2018-12-27 04:18:38+00:00,1.08E+18,228,699,1241
863,"With an Impeachable Trump and Pence, Are You Ready for President Pelosi?
#PresidentPelosi #ImpeachTrumpandPence  https://t.co/NHAXHbISeF",2018-12-27 04:13:20+00:00,1.08E+18,1518,2211,9923
864,"Erin is one of the thousands of federal workers that was furloughed. ""I need my paycheck. We all have mortgages and bills we have to pay. We're already struggling.""

Just because Trump shut down the government doesn’t mean the bills go away. #ShutdownStories",2018-12-27 03:57:00+00:00,1.08E+18,829,3066,6749
865,"What the hell is wrong with you normalizing this abomination, @ChrisCuomo? Trump was SHAMED into an impromptu visit, then made it into a Trump rally and said he was scared to go. This is why so many of us were and are concerned about MSM’s role in helping to get Trump elected.",2018-12-27 03:52:46+00:00,1.08E+18,170,858,2395
866,Trump/business cronies are salivating: They want a big chunk of $800 billion military budget. ‘We are coming’: Blackwater’s ominous message portends a new Trump era of privatized warfare https://t.co/GFxrdeIxxe,2018-12-27 03:38:27+00:00,1.08E+18,131,671,609
867,"Been wrestling with why I'm always uneasy with Trump's remarks to troops. It's this:

He sees no difference bw addressing Congress, the press, or the troops on defense policy, each time casually taking the opportunity to criticize the decisions of his predecessors.",2018-12-27 03:04:51+00:00,1.08E+18,284,1190,4063
868,"Trump signing MAGA hats for troops during Iraq trip is ""truly disgusting,"" says ex-White House ethics chief: “Trump’s engaging in campaign activity during this trip is on Trump and Trump alone. Disgusting,"" Walter Shaub wrote  https://t.co/vfvmA3gQfM",2018-12-27 03:03:13+00:00,1.08E+18,98,389,624
869,"I've seen other pics of Trumps layover in Ramstein, Germany tonight, like, four service personnel waving MAGA Hats. 

Are we supposed to believe that 9 mths ago they packed their Trump gear just in case he came to say hello? 

Or could it be they were given this stuff to wave &gt;&gt;",2018-12-27 03:02:00+00:00,1.08E+18,163,1016,2669
870,"trump wants people to believe he was nervous about his flight because he was “worried about Melania” I would say he was as worried about her as he was when he was cheating on her. Yes, that is, not at all. He was scared about his own ass",2018-12-27 02:58:38+00:00,1.08E+18,84,366,1268
871,Only traitors would post classified information online and lie to American soldiers in a war zone. Today Trump posted classified information and lied to American soldiers in Iraq. My point exactly. Damn traitor. #TrumpResign,2018-12-27 02:54:55+00:00,1.08E+18,101,1505,2987
872,Trump sees the troops. Trump promptly lies to our troops.,2018-12-27 02:48:17+00:00,1.08E+18,80,1390,3818
873,"""We're no longer the suckers, folks,"" Trump told American servicemen and women at a base in western Iraq. ""We're respected again as a nation.""

Trump has made us a laughingstock in the eyes of the world.  

https://t.co/fbOVnE0HFQ
 #TrumpResign",2018-12-27 02:46:27+00:00,1.08E+18,526,1222,2626
874,"As skeptical as I am toward anything Trump does, as much as I prepare myself for the worst day after day, did he really have to go to Iraq, politicizing the visit and then revealing the identities &amp; location of Navy seals in a self-aggrandizing video? Just the worst.",2018-12-27 02:43:05+00:00,1.08E+18,151,1279,3500
875,"This year,
I left a job
Found a job
Published 2 books mocking Trump
Suffered bouts of depression
Made some of you laugh
Made others hate me
Played the piano for you well
Sang for you poorly

Here's to more of the same in 2019. Thanks for being there for the ride, all!",2018-12-27 02:35:13+00:00,1.08E+18,157,258,2975
876,"Thank you😘for good wishes Regarding Airing Of Kennedy Centers.Honors Strange...I never expected It . Life is full of  Surprises.
Had great Xmas dinner last
Nite. Am hoarse from LIVELY 
Discussion Re Politics.
trump fan wouldn’t have lasted
long....Even Though Food was 😋..🙌🏻",2018-12-27 02:34:01+00:00,1.08E+18,1108,1168,16107
877,"#MAGA hats and Trump flags at troop visits need to be investigated by the @HASCDemocrats. The @DeptofDefense need to be strongly reminded that the military serves the Constitution via seat of the President, not open loyalty to the person that sits in it.",2018-12-27 02:25:15+00:00,1.08E+18,396,5233,12370
878,Pulling our troops out of Syria too quickly has the potential to put many in danger. I understand that President Trump has to make very tough decisions that impact the lives of people abroad &amp; here at home. It's important that we continue to pray for him &amp; his administration. 3/3,2018-12-27 02:17:32+00:00,1.08E+18,330,493,4059
879,Donald Trump Is Bad for Israel   via @NYTimes. Hopefully our President will reverse his decision to abandon Syria. https://t.co/nrZbhpV5Zj,2018-12-27 02:12:58+00:00,1.08E+18,2538,401,1853
880,"As a former Navy JAG, I can tell you that engaging in partisan political activity such as flying a Trump flag or wearing a MAGA hat, while in uniform is a violation of the Uniform Code of Military Justice and its implementing regs.",2018-12-27 02:09:24+00:00,1.08E+18,1518,6177,15400
881,New York Times: Daughters of foot doctor say he diagnosed Trump with bone spurs to help him avoid Vietnam War as 'favor' to Fred Trump https://t.co/unzRmlUXAM https://t.co/mjcy0bLFhr,2018-12-27 02:02:56+00:00,1.08E+18,301,1153,2482
882,Trump running his mouth on twitter may get some of our troops killed. National security expert nails Trump for revealing classified identities of special ops troops in Iraq visit https://t.co/ZQI0xqYCzj,2018-12-27 01:58:15+00:00,1.08E+18,85,464,651
883,"Trump is a would-be autocrat. Now Trump Party legislators in Wisconsin and Florida are overruling the will of voters to exert autocratic whims. The old Republican Party is miles in the rearview mirror—all that's left is the Trump Party, and it's dangerous. https://t.co/x0hawvJnwC",2018-12-27 01:53:39+00:00,1.08E+18,108,1898,3274
884,"In a span of 3 weeks, both Felipe Alonzo-Gomez and Jakelin Caal Maquin died while in CBP custody. Let’s be clear: this is a crisis created by President Trump’s zero tolerance policy. These are children — we have a responsibility to keep them safe. https://t.co/hvPtv6RLaw",2018-12-27 01:52:52+00:00,1.08E+18,366,823,1954
885,"Trump used his speech to the troops in Iraq to attack Democrats: “The Democrats don’t want to let us have strong borders.” (Presumably, many of the soldiers listening to his remarks are not registered Republicans) https://t.co/M1MWCLkMMb",2018-12-27 01:51:31+00:00,1.08E+18,1421,2183,5681
886,"Fake News: NBC Spreads False Claim President Trump Did Not Visit Troops at ‘Christmastime’
https://t.co/VqcVHjOIzX",2018-12-27 01:51:05+00:00,1.08E+18,258,817,2464
887,"Everything Trump touches, dies.",2018-12-27 01:49:19+00:00,1.08E+18,313,3808,11450
888,"Trump, in his speech to the troops in Iraq, delivered remarks that sounded at times as if he were at a campaign rally:  “We’re no longer the suckers, folks, and people aren’t looking at us as suckers and I love you folks because most of you are nodding your head this way.“ https://t.co/mYxKRxwmOh",2018-12-27 01:48:03+00:00,1.08E+18,1537,2081,5095
889,"At work today this happened

CFO mansplaining high risk loans: If its someone like Donald Trump then the bank definitely gives him a mortgage
ME:😂
CFO:What?
ME:No US Bank will lend to Trump
CFO:Huh?
ME:Only Deutsche lends to him &amp; he defaulted on them
CFO: But I love Trump
ME:😳",2018-12-27 01:36:21+00:00,1.08E+18,475,989,5125
890,"Melania Trump gets mocked for wearing Timberland boots while visiting the troops in Iraq🙄 

Does anyone else care besides dopey liberals? 

I don't really care, do you?? She is Beautiful!!😍 https://t.co/MCBC1vAzGe",2018-12-27 01:36:02+00:00,1.08E+18,1070,729,2225
891,"Trump: ""Workers have said…'stay out until you get the funding for the wall.' These federal workers want the wall.”

The largest federal workers’ union: “This is not about a wall, this is about 800,000 real people with real families and real bills to pay.” https://t.co/UjIgT5WBVr",2018-12-27 01:35:41+00:00,1.08E+18,373,4623,8746
892,#maga hat contingent at Ramstein waiting for President Trump https://t.co/18wdP87vZK,2018-12-27 01:33:06+00:00,1.08E+18,1653,1728,4454
893,"After Trump visited Iraq, he posted a video to his Twitter account that may have compromised operational security and violated procedures designed to safeguard the identities of U.S. special operation forces, especially when deployed to a combat zone. https://t.co/UOQjskCJsn",2018-12-27 01:23:05+00:00,1.08E+18,707,3790,5376
894,Opinion: Of course President Trump dodged the draft. Should we still care? https://t.co/tF1dD0vhCo,2018-12-27 01:17:04+00:00,1.08E+18,897,287,928
895,"The leftist media tried to shame Trump for not visiting the troops while he was in the air en route to Iraq, then took credit for ‘shaming him’ into going to Iraq even though they tweeted after he was in the air. 

And that boys and girls is Trump Derangement Syndrome.",2018-12-27 01:14:37+00:00,1.08E+18,191,1734,5204
896,It will never be ok to vote for the G.O.P. again. Not even after Trump. Dont forget all those GOP dummycocks that went over to Russia on July 4. The Republicans are compromised and have been for a long time. Putin did not corrupt them overnight. This has taken years to accomplish,2018-12-27 01:08:25+00:00,1.08E+18,125,1192,2701
897,"Video footage and the written report of Trump's visit with service members in Iraq showed signing of hats and a ""Trump 2020"" patch.

But troops' requests for the autographs could brush up against Department of Defense guidelines for political activities. https://t.co/jUUqF91bcX",2018-12-27 01:08:03+00:00,1.08E+18,4493,917,2474
898,"DEAR CNN...

These guys are our national TREASURE! 

Putting their LIVES on the line, away from their FAMILIES, BABIES, WIVES...EVERYTHING!!! 

When you can’t think of another way to possibly degrade Trump, you pick on our HEROES?! 

Sick!  
https://t.co/IQR4DOK6lQ",2018-12-27 01:07:02+00:00,1.08E+18,114,471,987
899,Pause for a moment and listen to the real sound here of natural gas being burned into the frozen night air. So much drilling they ran out of pipeline. So they just burn it. And Trump admin eliminated rule limiting flaring,2018-12-27 01:06:42+00:00,1.08E+18,363,7938,9689
900,"BREAKING: Trump lands at U.S. base in Germany for refueling, plans to meet troops stationed there",2018-12-27 00:59:51+00:00,1.08E+18,280,441,1503
901,"After 50 years of being a Republican, my grandfather changed his party affiliation and became a Democrat today. 

As many people as Trump attracts, he repels just as many away. We can defeat Donald Trump in 2020 and it starts with you.",2018-12-27 00:55:25+00:00,1.08E+18,88,964,3082
902,I'd prefer for Trump to visit troops on our border.,2018-12-27 00:54:05+00:00,1.08E+18,909,314,2493
903,Politicizing our military troops is about as fucking low as you can go. Trump was signing MAGA hats. Absolutely abhorrent.,2018-12-27 00:51:41+00:00,1.08E+18,257,1668,6119
904,"On the other hand,Trump managed on one short trip to lie about the troops’ pay increase, to lead them to violate the rule against political activity by signing his campaign gear, &amp; to expose the identity of Navy SEALs, perhaps endangering their lives. I’d say its a wash at best.",2018-12-27 00:44:41+00:00,1.08E+18,665,5111,14382
905,"President Trump violated combat operational security by posting to twitter the faces and location of a special operations unit (Navy Seals) on active combat duty in Iraq.
https://t.co/ThC8yZorOP",2018-12-27 00:30:13+00:00,1.08E+18,137,445,722
906,#LDTPoll: Do you believe President Trump is the only national leader capable of stopping RINOs and Radical Dimms from maintaining open borders?,2018-12-27 00:27:28+00:00,1.08E+18,200,940,1185
907,"Newsweek: Trump Twitter video reveals covert U.S. Navy SEAL deployment during Iraq visit.
https://t.co/HBUyq6gDKL",2018-12-27 00:15:05+00:00,1.08E+18,923,3029,4457
908,"Oh, brother. Here’s the MSNBC group “Ya gotta give Trump credit for going there.”

No, no we don’t. It’s the very least he should be doing. He signed up for this job. He doesn’t get credit for doing the minimum.",2018-12-27 00:08:29+00:00,1.08E+18,188,921,3765
909,Under DoD Directive 1344.10 “active duty personnel may not engage in partisan political activities.”  Trump thrust this illegality upon the service people by messing with his campaign paraphernalia. Reporters should ask if he brought it.,2018-12-27 00:04:10+00:00,1.08E+18,418,4672,10484
910,". @POTUS Donald J. Trump and @FLOTUS Melania Trump made a surprise visit to U.S. #ServiceMembers at Al Asad Air Base outside #Baghdad, #Iraq. See more: https://t.co/1mWqGVpCT1 https://t.co/aHEGHTBz7l",2018-12-26 23:59:53+00:00,1.08E+18,152,747,3130
911,"It won't matter to his supporters, but every single word Trump says here to our troops is a lie. Every. Single. Word.

But who cares if he lies to our troops...MAGA right?",2018-12-26 23:57:50+00:00,1.08E+18,273,1650,5552
912,"It’s absolutely hilarious to see life-long anti-war activists initially oppose the war in Syria, but then support it because Obama supported it, but then opposed it because Trump supported it, and now they support the war entirely because Trump decided to end the war in Syria. 🤣",2018-12-26 23:53:24+00:00,1.08E+18,611,3979,12850
913,"“...after two years, dozens of excuses and tons of public pressure, Donald Trump has finally visited Americans deployed to a combat zone. But, make no mistake, he had to be forced into doing what is right and what his job is.” - VoteVets' @will_c_fischer https://t.co/2nuePsOEcv",2018-12-26 23:48:50+00:00,1.08E+18,151,688,1991
